""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"YER117W"	16462.6310614572	-3.06910262939479	0.171817833716726	-17.8625382651185	2.30896184874059e-71	3.03537155003809e-70
"YER118C"	716.672161017961	-2.00004292900421	0.134435354519826	-14.8773582377041	4.62400245233696e-50	4.27505847269556e-49
"YER119C"	1619.82268344844	1.59648714065127	0.178725636648724	8.93261409267816	4.16058946993004e-19	1.80245857985405e-18
"YER121W"	35.1601870821441	2.57992879603269	0.430719689184846	5.98980929085297	2.10087241475521e-09	6.22292235833112e-09
"YER126C"	859.397660653459	-4.2293932443132	0.141736420844878	-29.8398479311257	1.18895514454975e-195	5.54361028188986e-194
"YER127W"	381.952115593057	-2.42622308543323	0.167141735825444	-14.5159619974695	9.60013466874918e-48	8.36269795539831e-47
"YER131W"	5842.64995455091	-4.81026280192076	0.137678714894352	-34.9383185746026	1.94833341044647e-267	1.59837327001311e-265
"YER137C"	34.087905519824	-1.65731488799294	0.421583132857342	-3.93116981877392	8.4533533223793e-05	0.000181411201597153
"YER142C"	176.234878742522	1.56945747960027	0.228944233585864	6.85519549900196	7.12150602143334e-12	2.38894826733486e-11
"YER143W"	1220.20622950384	1.11187010738701	0.108814900933725	10.2179949422939	1.64712526546182e-24	8.22420558201698e-24
"YER145C"	7535.25390609126	-1.24419548145221	0.167614584871191	-7.42295476499465	1.14535903342523e-13	4.10341177204472e-13
"YER145C-A"	34.7287118766322	-2.54492992540495	0.383657810025073	-6.63333277442894	3.28190754012668e-11	1.07153867846655e-10
"YER146W"	659.036666173449	-1.14636245091589	0.193855128474741	-5.91350076696711	3.34911967207308e-09	9.79938807887386e-09
"YER147C-A"	230.247182066052	-1.05298123820806	0.168320817234177	-6.25579922620683	3.95485268897612e-10	1.21533429479631e-09
"YER148W"	1310.76913765578	-1.14934446433658	0.10841812977224	-10.6010357008655	2.94698301040192e-26	1.55532547967548e-25
"YER150W"	12710.6681242955	6.79447881903434	0.135800812836869	50.0326815215476	0	0
"YER156C"	1838.80008086434	-2.00549665672321	0.142320963158134	-14.0913651244398	4.29184143533488e-45	3.56608004389812e-44
"YER158C"	579.759651636992	1.28095556632222	0.136718076199418	9.36932117486653	7.30005056708182e-21	3.33415276428874e-20
"YER159C"	215.807970083536	-1.03626965135457	0.205713939329924	-5.03743039839705	4.71823043095173e-07	1.20579067125387e-06
"YER162C"	282.29558303379	1.32706054146662	0.186148187553692	7.12905432444167	1.01060845247246e-12	3.49506583803307e-12
"YER165W"	11936.9387516909	-1.9300385191515	0.129312311405106	-14.9254042262466	2.25266331271832e-50	2.10064905463704e-49
"YER175C"	530.855671916593	1.33387200537525	0.127106404220388	10.4941368891411	9.19138704051053e-26	4.7655503527639e-25
"YER181C"	2.72753881978024	3.86945002970056	1.47667329369297	2.62038329414325	0.00878309870434351	0.01467094399558
"YER182W"	313.394696434333	1.24079735572139	0.178687708496867	6.94394352112443	3.81302996311363e-12	1.2938349314628e-11
"YER188W"	186.583621219079	1.35056095814719	0.174842703284889	7.72443420728047	1.12351251841761e-14	4.20166453079314e-14
"YFL001W"	307.907192842593	-1.34139836734079	0.136709714275521	-9.81201939049753	9.99480465358243e-23	4.79114859170619e-22
"YFL002C"	497.063926268604	-2.34983650233747	0.155765052868473	-15.0857747554046	2.00902470074557e-51	1.91759780346569e-50
"YFL011W"	26.1639570161961	1.80726403223472	0.430324541529366	4.19976984303925	2.67186434643156e-05	5.99181758796641e-05
"YFL014W"	31181.9344350388	9.46906697039204	0.196698576143653	48.1399873656258	0	0
"YFL015C"	7.70276803654115	4.0486163175725	1.25311783590253	3.23083448465687	0.00123429392136327	0.00231532819228809
"YFL015W-A"	2.73873683787028	3.86678430777158	1.48991750102745	2.59530095129767	0.00945081263521399	0.0157093400073921
"YFL016C"	1285.0010925477	1.18428033551402	0.117606024369805	10.069895159368	7.50580506703451e-24	3.67133001052458e-23
"YFL019C"	8.74181179532366	2.53404834625546	0.771621258566235	3.28405719531888	0.00102324154055427	0.00194304964088257
"YFL021C-A"	60.6266441567241	2.52738332237644	0.339957787360507	7.43440337695893	1.0504097505297e-13	3.77367272349391e-13
"YFL021W"	917.292767788376	1.1717083269708	0.140651592995684	8.33057274372114	8.04521823790167e-17	3.26085424639404e-16
"YFL022C"	5823.23212547921	-1.05115868199062	0.179492526310311	-5.85628105859603	4.73346895324004e-09	1.37076015576178e-08
"YFL023W"	199.954021436723	-2.4453966902722	0.274594426260943	-8.90548553213671	5.31528868608473e-19	2.29809112571815e-18
"YFL029C"	537.114609566974	1.0770253717767	0.137511074023548	7.83228099572743	4.79097269657e-15	1.817932906702e-14
"YFL030W"	752.951065213926	2.69978880520073	0.182260706739232	14.8127857808838	1.21114899861019e-49	1.10400234317758e-48
"YFL033C"	835.051440440999	1.05678850132618	0.106011668857723	9.96860546308806	2.0914466115998e-23	1.01457077019299e-22
"YFL034C-A"	881.053535583338	-2.54704685692839	0.181686951519593	-14.0188760702153	1.19492059957355e-44	9.81531103401289e-44
"YFL040W"	230.348477308452	1.23187787440407	0.170826827263562	7.21126707167286	5.54336083025883e-13	1.93465382557391e-12
"YFL041W-A"	63.083467753308	1.11190284155076	0.290859010168628	3.82282412673455	0.000131931883456309	0.000278065215180599
"YFL042C"	884.624254895595	1.89908308070433	0.122276439141408	15.5310630080429	2.13806009712434e-54	2.14501044728527e-53
"YFL045C"	12003.584448137	-1.5198815051185	0.148992209439053	-10.2010803842749	1.96079048429324e-24	9.76778103666756e-24
"YFL051C"	20.1800812773434	1.16416946812464	0.42207739417616	2.7581895742058	0.0058122479944061	0.00997066682153148
"YFL054C"	666.254756243237	2.0723149330278	0.134518980744557	15.4053719524012	1.5061996218394e-53	1.49033278612842e-52
"YFR001W"	194.387707961054	-2.34252538917144	0.176535480474516	-13.2694310677654	3.48214373133938e-40	2.59101877414587e-39
"YFR003C"	309.164080206706	1.71504053890049	0.195738341144332	8.76190392170468	1.91979875068051e-18	8.14814387895243e-18
"YFR008W"	127.727815893936	1.48979442794442	0.217682136595995	6.84389840728819	7.70665852805005e-12	2.57989947935395e-11
"YFR010W"	1410.37031431739	1.18987696538199	0.17341881996075	6.86129086595845	6.82410537125996e-12	2.29274374863327e-11
"YFR014C"	985.065070395864	1.69418864604751	0.106489045728	15.9095110155733	5.44369976702196e-57	5.72737308280346e-56
"YFR015C"	4583.93226317036	4.93141974379615	0.122865164746429	40.1368423179484	0	0
"YFR017C"	658.821356896539	4.86891712717423	0.211669599590582	23.002439351668	4.40647515134511e-117	1.01994162342385e-115
"YFR019W"	906.562599150272	1.50261355795006	0.269653571382339	5.5723851542078	2.51275135055948e-08	7.01341149998967e-08
"YFR022W"	867.837661650007	1.13299719676802	0.149436707506488	7.58178640090041	3.40829077545557e-14	1.24656504039095e-13
"YFR031C-A"	22251.6361267847	-3.06608610991587	0.214085958319976	-14.3217525052869	1.60036007150697e-46	1.37194889198898e-45
"YFR032C"	32.4279934226266	-2.15835652061019	0.37915068863278	-5.69260873135492	1.25112872529422e-08	3.54240509769848e-08
"YFR032C-A"	4830.76036642457	-2.47478661763523	0.228227021917972	-10.8435302570118	2.14048470753259e-27	1.16477593530804e-26
"YFR034C"	331.41656513699	-1.18123881537095	0.133711679823233	-8.83422313542504	1.00796275653643e-18	4.31479962028575e-18
"YFR035C"	197.848919705775	-1.06170655333776	0.216581017063938	-4.90212192984729	9.48069577662435e-07	2.372370244336e-06
"YFR045W"	536.485451788699	1.53411785313564	0.169681188079756	9.04117816769736	1.54992176616889e-19	6.80558466567791e-19
"YFR049W"	534.45296131416	1.61416416461739	0.146366979402064	11.0281989230873	2.7940446938152e-28	1.57052937212631e-27
"YFR052C-A"	3210.8650979517	5.81473480785509	0.221103981892682	26.2986435525951	1.98746185192823e-152	6.19266358766675e-151
"YFR053C"	27004.5325981476	5.84433583636432	0.124682880298219	46.8736030350415	0	0
"YFR054C"	19.1882777444079	1.11168886823105	0.430215770980533	2.5840263031207	0.00976543465467729	0.0162032211973793
"YFR055W"	2080.17069302839	-3.39589798141995	0.120831364972	-28.1044411126769	8.64533634262821e-174	3.39578332342869e-172
"YGL004C"	508.72509676408	1.16141325554833	0.105343033180335	11.025059944497	2.89325678359207e-28	1.62488710697229e-27
"YGL006W"	1433.37757344907	1.94343578350593	0.106280263603228	18.2859518561347	1.07077873286339e-74	1.4734006300823e-73
"YGL008C"	99788.2704690504	-2.66433847047919	0.100058997492474	-26.6276750442118	3.24653249256954e-156	1.06266550931026e-154
"YGL010W"	529.69180931302	2.1331322384216	0.140244097099556	15.2101391968558	3.02898411677321e-52	2.93874941030048e-51
"YGL028C"	4886.39056218988	-1.30513408223254	0.0901407125514971	-14.4788525105892	1.64825856179385e-47	1.43003530642382e-46
"YGL029W"	90.4766398506205	-3.19933910229254	0.277561867654108	-11.5265801074645	9.69176337458131e-31	5.73628478818826e-30
"YGL030W"	26812.8893328692	-2.27801164164039	0.225716475576763	-10.0923587248981	5.971703511353e-24	2.93423885193926e-23
"YGL031C"	11371.7738259731	-2.7887457130649	0.171010305548362	-16.307471670333	8.73335038924812e-60	9.69192532067073e-59
"YGL032C"	764.733314025974	-2.13455756817664	0.131484447021584	-16.2342970330646	2.88534354925021e-59	3.16947653265942e-58
"YGL036W"	1049.09635953529	1.92710377110246	0.150336714711551	12.8185837691077	1.2903587585817e-37	8.9441872880941e-37
"YGL037C"	22092.1988126719	5.6480889115882	0.151246696897679	37.3435521399137	3.22632182089407e-305	3.31901455892293e-303
"YGL045W"	419.410187195052	1.81455151457571	0.145857610757514	12.4405679288987	1.57380910049422e-35	1.03974075232447e-34
"YGL047W"	440.338383475588	1.57570239217998	0.170624262554082	9.2349257285759	2.5846526491085e-20	1.16005081848145e-19
"YGL053W"	1092.76607051347	2.19301423470014	0.109035897317011	20.1127728451133	5.70440811816755e-90	9.83251835474571e-89
"YGL055W"	17230.9821678692	-3.46753888361555	0.12673004841051	-27.3616157107691	7.85593582904281e-165	2.86035506224868e-163
"YGL059W"	240.080130186712	2.15598095339643	0.165325716700629	13.0408081478362	7.16930716108322e-39	5.08918726297704e-38
"YGL062W"	4702.95475363311	2.61100673382407	0.0857268311872584	30.4572873820647	9.59258002668951e-204	4.67439933481013e-202
"YGL076C"	24269.8107909022	-2.80765296149617	0.163407289559752	-17.1819321467266	3.62629389430365e-66	4.44272414536521e-65
"YGL078C"	1153.63201444989	-3.85692891543196	0.167409457006871	-23.038895080304	1.9007759531832e-117	4.431269407403e-116
"YGL081W"	103.783299849664	2.03018242748263	0.201956679942979	10.0525638867495	8.95078069703346e-24	4.36822362179773e-23
"YGL096W"	137.092600802183	1.31971603129941	0.166915568471013	7.90648855219633	2.6475063416118e-15	1.01170333726333e-14
"YGL097W"	1740.1260343974	-1.2097191621276	0.0865067693922679	-13.9840982460238	1.94931913212406e-44	1.59514359789092e-43
"YGL099W"	721.502538048816	-2.51179448555451	0.103602050408076	-24.244640677099	7.53139504841922e-130	1.96027997224116e-128
"YGL102C"	846.613994358061	-2.07573595170775	0.15023218485492	-13.8168525852985	2.01697649735403e-43	1.61184028105443e-42
"YGL103W"	23034.5397608434	-2.31940817444846	0.209061398893799	-11.0943875183132	1.33571805825469e-28	7.56712302058448e-28
"YGL104C"	1544.37225952123	3.01233405180734	0.124919532356449	24.1141957145008	1.77423615604978e-128	4.54498993176232e-127
"YGL105W"	6138.36054804961	-1.15095309758596	0.069328313551006	-16.6014870207276	6.79855783260961e-62	7.91049431115671e-61
"YGL111W"	818.272111368209	-3.06194072905068	0.114269553018582	-26.7957705982517	3.61958864799053e-158	1.22819654594904e-156
"YGL120C"	2594.65032021877	-3.19035654941467	0.102059336867135	-31.2598204862727	1.64193561186754e-214	8.86782058376128e-213
"YGL121C"	212.105890736858	2.45712645687282	0.215548441330617	11.3994164917388	4.2093083545423e-30	2.46214146622641e-29
"YGL123W"	62115.7320730193	-2.39956712238982	0.185721051760398	-12.9202753249833	3.45901510386724e-38	2.42093702895935e-37
"YGL125W"	1002.65529782389	1.09420360489912	0.136525628574444	8.01463883612505	1.10461120684632e-15	4.28681750393472e-15
"YGL135W"	32126.8953331115	-2.92479431908908	0.208060030821396	-14.0574540316194	6.93360701819146e-45	5.73172284246159e-44
"YGL141W"	594.553656124887	1.73796639516545	0.160004598829532	10.8619777673832	1.74919191630943e-27	9.58285106475184e-27
"YGL146C"	238.77451555435	1.83232560142631	0.215804450334522	8.49067569545478	2.05439115550691e-17	8.47518082676021e-17
"YGL147C"	14951.6351757221	-2.80634223499522	0.227847616034227	-12.3167504836814	7.36006599579236e-35	4.79885188317206e-34
"YGL148W"	5540.06302274091	-2.60123072761796	0.177396694523206	-14.6633551127284	1.10666613396387e-48	9.79822843472657e-48
"YGL156W"	883.571594304414	2.54699523989081	0.145872845206096	17.4603795263766	2.87019626462577e-68	3.64740039039993e-67
"YGL157W"	3451.18762513793	2.7103987342552	0.106288694586115	25.5003483184116	1.95378925290537e-143	5.45797765003436e-142
"YGL158W"	102.669478690239	2.33657861885991	0.223620170819103	10.4488723459123	1.48277719086319e-25	7.65727408285604e-25
"YGL160W"	1782.56190013764	1.31007177304167	0.128754765296045	10.1749381471779	2.56562937576513e-24	1.27221453590924e-23
"YGL162W"	206.775140199873	-1.14652053301623	0.202974585665113	-5.64859156755647	1.61767679987972e-08	4.55437156386642e-08
"YGL165C"	104.973890184256	1.45497459220554	0.270086750591014	5.3870639304657	7.16179652790175e-08	1.94533123626703e-07
"YGL166W"	527.353057625841	1.001989251345	0.217234082182226	4.61248640765531	3.97880570850274e-06	9.50134111894113e-06
"YGL169W"	909.597421730069	-1.84292071540827	0.0932856054678298	-19.7556815562912	7.16815090929783e-87	1.16433047727216e-85
"YGL170C"	17.4650025257101	-1.99695180204915	0.500190414864199	-3.99238318589396	6.54125583266249e-05	0.000142261339098945
"YGL171W"	432.014071230464	-5.44503372319727	0.226950342247641	-23.9921811497241	3.35576426559451e-127	8.46253237561012e-126
"YGL179C"	430.871816409102	1.21657124078294	0.140599845824897	8.65272101576882	5.02858456829424e-18	2.11213587732437e-17
"YGL180W"	280.216941781299	1.63773077039967	0.256497877473432	6.38496811954828	1.71433180211871e-10	5.39348757744241e-10
"YGL181W"	1324.79334989736	1.32264238029645	0.121673368936825	10.8704344414363	1.594398195313e-27	8.7496144824924e-27
"YGL184C"	136.719376478851	1.20521555938591	0.228847047450412	5.26646759402505	1.39073782735424e-07	3.70007054970559e-07
"YGL189C"	15842.6038834714	-2.03344277417167	0.220582485785932	-9.21851418496145	3.01245396523831e-20	1.34925460599236e-19
"YGL196W"	1096.42053817231	1.30983726683719	0.101768716099048	12.8707260644064	6.57808659739044e-38	4.57431107700509e-37
"YGL197W"	1016.74458636998	1.28735049245379	0.207218846897635	6.21251643722219	5.21427239943866e-10	1.5917898926407e-09
"YGL206C"	2069.70408815373	1.28981180496848	0.104718098928546	12.3169902640095	7.33822022632941e-35	4.78942651428408e-34
"YGL208W"	460.161938711767	1.6549504525981	0.152562310271903	10.8477018317865	2.045026299131e-27	1.11470272873575e-26
"YGL211W"	988.210568118363	-1.5932222386069	0.129806226803202	-12.2738506298498	1.25156507568767e-34	8.11139325553176e-34
"YGL219C"	821.077043178689	1.00986932417495	0.119012048516267	8.48543770790498	2.14908230436386e-17	8.85454698956275e-17
"YGL225W"	6588.0235642364	-1.53436412550648	0.145596586903579	-10.5384621860855	5.74302931071356e-26	3.00165910989795e-25
"YGL226C-A"	280.012463352112	-1.36316777727666	0.242709880716315	-5.61644945501811	1.94921234199934e-08	5.475875677719e-08
"YGL227W"	497.179598365962	2.30420579659572	0.221187457032329	10.4174342772924	2.06447365524463e-25	1.06021028206343e-24
"YGL229C"	433.679236103675	2.12688076193341	0.189761101135113	11.2082020456818	3.7166629482878e-29	2.12788803602944e-28
"YGL234W"	8951.52833723646	-1.95741681144252	0.140474115781377	-13.9343593697283	3.91699192673208e-44	3.18120609989356e-43
"YGL236C"	552.754002744356	-1.15380246363545	0.165322166129081	-6.97911532767226	2.9704456855814e-12	1.0089862939336e-11
"YGL237C"	313.348519929945	1.28673569675693	0.157784291072372	8.15503044068397	3.49091939888714e-16	1.38461741886093e-15
"YGL239C"	9.38837497834172	2.28982298070498	0.850370182633338	2.69273667805955	0.00708682158143709	0.0120046238027428
"YGL248W"	844.873578728664	1.33559043477232	0.120888915428373	11.0480802151266	2.2395278352626e-28	1.2610234492039e-27
"YGL250W"	430.297138120346	1.72949328390958	0.139605152172063	12.388463154841	3.01771130895226e-35	1.98354837660442e-34
"YGL255W"	1268.53505652325	-1.42706722731821	0.127583625131743	-11.1853478520038	4.81015485674462e-29	2.74908409405308e-28
"YGL256W"	1482.80327200739	-1.0462695478683	0.11647714773137	-8.98261648955637	2.64402820457654e-19	1.15238377900878e-18
"YGL257C"	841.921909707821	-1.03468414545804	0.147598034975284	-7.0101485133681	2.38065286727373e-12	8.13766415232122e-12
"YGL258W-A"	31.4703730041132	2.70458090919032	0.406626412111408	6.65126717948985	2.90580232651586e-11	9.51617224767522e-11
"YGL259W"	61.6306859723345	2.91243040653597	0.300238802043686	9.70037978672788	3.00378432071637e-22	1.41788246049256e-21
"YGL261C"	2.23648576843651	3.53586066265727	1.60785730952412	2.19911346716693	0.0278698551792583	0.0432322956957331
"YGR008C"	2890.06926748924	5.30457634551214	0.124314461927183	42.670629492965	0	0
"YGR011W"	87.7507504984041	1.18897813275841	0.231964066730415	5.12569963752282	2.96434870240451e-07	7.69401038857974e-07
"YGR014W"	5473.402283521	-1.14484864522473	0.120443690969773	-9.50526039186267	1.99548142289775e-21	9.22447582154088e-21
"YGR019W"	2643.02987959681	2.13889294480446	0.144420533907874	14.8101719812839	1.25917737418201e-49	1.14456221066951e-48
"YGR023W"	441.007143623497	1.9128052666737	0.125968615167799	15.1847764947302	4.46081111907725e-52	4.31500251682682e-51
"YGR027C"	19186.2747583241	-1.62087817206329	0.227330132675917	-7.13006301885209	1.00322984241864e-12	3.47140021821419e-12
"YGR028W"	461.495497717273	1.00103413066808	0.114323594569495	8.75614639688023	2.02039265864398e-18	8.5582776605697e-18
"YGR030C"	68.2094056322395	-2.00659590818839	0.270257545108087	-7.42475444075343	1.12989340421586e-13	4.05024289420518e-13
"YGR034W"	14831.2430396554	-2.96192449884809	0.208290190453084	-14.2201823926761	6.86737176272358e-46	5.82558067987062e-45
"YGR035C"	314.282455585234	-2.31565624035784	0.158219706760224	-14.6357004937895	1.66254518891162e-48	1.4639885012685e-47
"YGR043C"	12360.2948855735	8.31782599839076	0.136331203486911	61.0119017924561	0	0
"YGR045C"	15.3613957027344	1.98452443988445	0.522042734378849	3.80145974494929	0.000143846111653271	0.000301411784553783
"YGR048W"	821.346908937197	1.22984736115807	0.12322394707746	9.98058729919581	1.853663195644e-23	8.99894469735487e-23
"YGR049W"	1998.7043356585	3.74606099534195	0.143723500227935	26.0643596169101	9.24900531245347e-150	2.76234117188991e-148
"YGR051C"	66.9261777654634	1.24340341626642	0.3087697629955	4.02695977806786	5.65026935154567e-05	0.000123463909869749
"YGR052W"	2625.7539846143	6.98635142596392	0.150610951793943	46.3867424164628	0	0
"YGR053C"	40.0033292836627	2.3472281736036	0.415518487410415	5.6489139345687	1.61464662264586e-08	4.54781606317592e-08
"YGR060W"	8882.10948141815	-2.08990249175681	0.110445871571391	-18.9224138668318	7.45602228077964e-80	1.08346368613751e-78
"YGR061C"	5450.34034822898	-2.00715204584372	0.132547983853158	-15.1428334667641	8.44934528868377e-52	8.1367320677503e-51
"YGR064W"	470.289968718599	-1.95569740526577	0.193566377089411	-10.1034974910049	5.33064019922187e-24	2.62322544655709e-23
"YGR066C"	312.006602541788	2.99736797927251	0.174499696579282	17.1769237312724	3.95326755489646e-66	4.83417491005358e-65
"YGR070W"	341.836994989789	2.95274405926052	0.23183355239661	12.7364828288923	3.70734806992146e-37	2.54526725012299e-36
"YGR072W"	96.8726268328639	-1.20212548196384	0.281362797261763	-4.27251041595756	1.93284521943854e-05	4.37692867476632e-05
"YGR078C"	737.700486945842	-1.2879012765913	0.151329431227865	-8.51058030246632	1.73064998884575e-17	7.15784465712144e-17
"YGR079W"	952.236809021343	-4.02245914436074	0.147267433168677	-27.3139760625387	2.89442156545276e-164	1.04797464612845e-162
"YGR080W"	1151.177048019	1.25612800710037	0.128780585745639	9.75401687938744	1.77310275670281e-22	8.41866590929735e-22
"YGR081C"	216.998951257444	-2.31810877284997	0.161326994577329	-14.3690073624897	8.09836378547876e-47	6.9609410734334e-46
"YGR083C"	606.90478888934	-1.55804871176753	0.181983993710152	-8.56146015923277	1.11446931342395e-17	4.6419509127896e-17
"YGR085C"	7109.43826941924	-3.20773212822473	0.13304492763282	-24.1101422301307	1.95673219003207e-128	4.99274855259759e-127
"YGR086C"	19496.5014430034	2.59956797925893	0.101773821923587	25.5425995617095	6.63521657731144e-144	1.86968863641546e-142
"YGR087C"	178.995696099572	4.01140687374646	0.265707049228888	15.0971036914076	1.69204050039453e-51	1.61742101520014e-50
"YGR088W"	28272.1234082052	8.32761468645927	0.15707874972917	53.0155396628599	0	0
"YGR090W"	1205.937977054	-1.19833542965665	0.156301571902295	-7.6668162390954	1.76318101905534e-14	6.52608577070111e-14
"YGR094W"	8665.26592971665	-1.54098457492703	0.0741078694256174	-20.7938048532583	4.92469720968147e-96	9.27818680696093e-95
"YGR095C"	486.827209903922	-1.33073060703404	0.146693417309522	-9.07150867053702	1.1738031195774e-19	5.16808289265023e-19
"YGR100W"	875.896071712256	1.10815500871758	0.116439926735213	9.51696758825307	1.78306141158903e-21	8.25430072036323e-21
"YGR103W"	1990.61205118326	-6.53155047578173	0.189788104720577	-34.4149623360119	1.50621137513617e-259	1.14844187320677e-257
"YGR108W"	524.98545195102	-1.68964309543867	0.132699063555119	-12.7328938891634	3.88180128610893e-37	2.65659494564646e-36
"YGR109C"	62.1355791309213	-1.74510877394661	0.3213966588277	-5.42976638373256	5.64278685357975e-08	1.53723840260825e-07
"YGR110W"	409.421360949321	1.57180703874736	0.135120534475924	11.6326289327062	2.81298557364019e-31	1.67718118700663e-30
"YGR111W"	711.645254238965	1.83033190337109	0.150150778232792	12.1899594854804	3.51596138664852e-34	2.25390165646578e-33
"YGR112W"	480.724325013289	1.58312765309019	0.121099870148406	13.072909584049	4.70315960982307e-39	3.37928796355469e-38
"YGR118W"	11734.0888011424	-2.01392768557639	0.139267772572176	-14.4608307319101	2.1419688857024e-47	1.8509467130983e-46
"YGR123C"	741.705290275499	-2.83956300160881	0.10848830483092	-26.1739088469886	5.26766951047478e-151	1.61036632534845e-149
"YGR126W"	64.626256037777	1.15431785143689	0.230580143083072	5.00614595863539	5.55306556533299e-07	1.41024364925247e-06
"YGR127W"	506.056584797822	3.0687920193564	0.141725865680661	21.6530130517674	5.69338504843258e-104	1.14949621491874e-102
"YGR128C"	594.645286323942	-4.31622594349194	0.209501228729063	-20.6023896359763	2.61229393098871e-94	4.76909210330643e-93
"YGR130C"	986.949376254217	1.94398778337259	0.197762671435188	9.82990252541006	8.36997481793248e-23	4.02416964354751e-22
"YGR131W"	125.210957365242	2.15735089258812	0.251629102947165	8.5735348865473	1.00356112364519e-17	4.19077296542812e-17
"YGR140W"	214.623688803754	-2.22644962327146	0.207153294509822	-10.747835937342	6.06682899250872e-27	3.26570753325988e-26
"YGR142W"	156.551201596208	1.38544631943808	0.316511985590714	4.37723177165752	1.20196140703947e-05	2.77517345173594e-05
"YGR143W"	1572.16094370614	1.59558673246381	0.101954933911414	15.6499216982493	3.32628532500134e-55	3.38424728278393e-54
"YGR144W"	581.054112208722	2.17337745873744	0.18257213466113	11.9042123419952	1.12520729032106e-32	6.94520804625789e-32
"YGR145W"	534.241810928152	-6.2919275411634	0.279003078791537	-22.5514627595366	1.29919663961509e-112	2.84462615585993e-111
"YGR148C"	4850.01537617714	-2.86585080213059	0.157650874867859	-18.178464309397	7.64446635435146e-74	1.03865380382708e-72
"YGR149W"	1147.66194060185	2.34222609972104	0.142252712141958	16.4652474069083	6.51955477766018e-61	7.38692911084189e-60
"YGR152C"	369.435452936671	-1.12227781924748	0.163041229790556	-6.88339888437522	5.84410852558325e-12	1.96961348696334e-11
"YGR155W"	10843.3257511764	-1.71658836742771	0.0733991501652679	-23.3870332771236	5.7912049832702e-121	1.40572282758705e-119
"YGR158C"	541.57807298776	-1.72058712409982	0.110602899896851	-15.556437721836	1.43887488105355e-54	1.45708564126689e-53
"YGR159C"	8459.23364824783	-6.00542586321723	0.19696048439761	-30.4905112392691	3.48142433646906e-204	1.70932660035273e-202
"YGR160W"	6.50468378238769	-3.97136605800303	1.18616551290913	-3.3480707496402	0.0008137623418372	0.00157244893781959
"YGR162W"	2876.06095686106	-2.30819674943888	0.113928671527194	-20.2600163637292	2.8986632862837e-91	5.0911210727384e-90
"YGR164W"	39.3843320209479	-1.11174381513685	0.439848929536651	-2.52755830577555	0.0114858750624572	0.0188264937480489
"YGR173W"	833.622236551552	-1.97225865438197	0.0997171968570735	-19.7785208223296	4.5586752561681e-87	7.42331013447875e-86
"YGR174C"	282.223970303008	1.45915973003992	0.175414151156997	8.31836952957095	8.91815968791847e-17	3.6079021808614e-16
"YGR174W-A"	4.28628421089869	5.03906494225256	1.46731096607338	3.43421746225849	0.000594267233513143	0.00116604478970593
"YGR176W"	44.7881010064595	-2.65302475744372	0.465346577993601	-5.70118033076028	1.1898068658512e-08	3.37467759193944e-08
"YGR177C"	618.186485837006	-2.25134101215399	0.151138055700339	-14.895924138509	3.50307311338894e-50	3.24798524290039e-49
"YGR183C"	321.121081760091	1.26566417262694	0.179988285726707	7.03192525845104	2.03702921503006e-12	6.98517795905281e-12
"YGR185C"	3208.30275755891	-1.17469706843304	0.0930362772657875	-12.6262260588646	1.51365376723997e-36	1.02614958843957e-35
"YGR187C"	337.923530699806	-2.42306518069564	0.203851278749169	-11.8864360114077	1.39221565694176e-32	8.56880310791982e-32
"YGR188C"	100.557461141578	-1.69918903515461	0.222738098336789	-7.62864120616388	2.37240893832714e-14	8.74109285349526e-14
"YGR189C"	6531.09824464332	-1.36886813546911	0.102224368936136	-13.3908201118297	6.84210413988494e-41	5.18033609002269e-40
"YGR190C"	57.722623499737	-1.47557458071924	0.504432783867778	-2.92521546558722	0.00344217798736925	0.00611533868863491
"YGR194C"	1573.31066651138	3.31670135349558	0.118859452793318	27.9043969625445	2.35964264584458e-171	9.15739160941243e-170
"YGR195W"	685.040767635939	-1.03306567798452	0.11519093518781	-8.96828970352739	3.01154077385751e-19	1.30991917821279e-18
"YGR200C"	1449.3743527031	-2.68234178282536	0.144439214159806	-18.5707309363899	5.54430577793647e-77	7.8627233581633e-76
"YGR201C"	1208.96779530388	2.33088771448394	0.174583500687356	13.3511340149954	1.16659339454445e-40	8.80173665895525e-40
"YGR205W"	474.36121915939	1.91115883055192	0.120487396908192	15.8618982532104	1.16324095302572e-56	1.21400396401927e-55
"YGR208W"	941.375524050068	-1.02514073099355	0.112717501948055	-9.09477865705347	9.47793271447119e-20	4.17867223962502e-19
"YGR210C"	2060.60645141999	-1.37864525643908	0.156476003114843	-8.81058583422053	1.24493521596984e-18	5.31166894976992e-18
"YGR211W"	2746.39847487673	-2.23413958458996	0.177091552590461	-12.6157320996366	1.72942991350153e-36	1.16998280473939e-35
"YGR214W"	19174.7930867521	-2.97351469616105	0.208373503066039	-14.2701190526065	3.36004519072093e-46	2.8653227475082e-45
"YGR223C"	698.290995069183	1.00747605896308	0.0965645895997163	10.433183252156	1.74927834858864e-25	9.01198169888949e-25
"YGR224W"	2999.56419341726	-1.09350649574697	0.1338951728065	-8.1668851298117	3.16453959508742e-16	1.25824424023077e-15
"YGR225W"	54.0601222165549	3.31905347108083	0.315691020066699	10.5136138189157	7.47722350086201e-26	3.88611752278161e-25
